learner_id;country;in_course;unit;avg_score;completion;inv_rate
1362671;CO;t;2;0.596;0.538;0
1362657;CO;t;1;0.667;0.15;0
1362643;CO;t;1;0.613;0.8;0
1362643;CO;t;2;0.403;0.692;0
1362643;CO;t;3;0.252;0.696;0
1362643;CO;t;REVIEW 1;0.277;0.692;0
1362643;CO;t;4;0.111;0.429;0
1362607;CO;t;1;0.75;0.7;0
1362607;CO;t;2;0.657;0.346;0
1362607;CO;t;3;0.663;0.348;0
1362599;CO;f;1;0.7;0.15;0
1362583;CO;t;7;0.835;1;0
1362583;CO;t;9;0.639;0.571;0
1362536;CO;f;1;0.798;1;0
1362536;CO;f;2;0.775;0.846;0
1362496;CO;t;1;0.783;0.35;0
1362455;CO;t;9;0.843;0.81;0
1362441;CO;t;1;0.746;1;0
1362441;CO;t;2;0.777;1;0
1362441;CO;t;3;0.744;0.957;0
1362441;CO;t;REVIEW 1;0.777;1;0
1362441;CO;t;4;0.716;0.524;0
1362419;CO;t;3;0.81;0.174;0
1362343;US;t;1;0.896;0.2;0
1362330;CO;f;1;1;0.1;0
1362305;ES;t;2;0.61;1;0
1362212;TR;t;3;0.51;0.217;0
1362154;TR;t;1;0.733;0.2;0
1362154;TR;t;4;0.386;0.81;0
1362154;TR;t;5;0.231;0.087;0
1362135;IT;f;1;0.751;1;0
1362135;IT;f;2;0.77;1;0
1362135;IT;f;3;0.665;0.957;0
1362135;IT;f;REVIEW 1;0.755;1;0
1362135;IT;f;5;0.644;0.957;0
1362135;IT;f;6;0.588;0.19;0
1362023;ES;f;1;0.891;1;0
1362023;ES;f;2;1;0.115;0
1361922;ES;t;3;0.682;1;0
1361826;NL;t;1;0.84;0.3;0
1361818;NL;t;1;0.833;0.4;0
1361784;RU;t;1;0.867;0.15;0
1361782;NL;t;1;0.793;0.8;0
1361782;NL;t;2;0.764;0.269;0
1361763;CO;t;1;1;0.1;0
1361737;TR;t;1;0.603;0.25;0
1361663;NL;t;1;0.81;0.8;0
1361659;NL;t;2;0.738;0.115;0
1361625;UA;t;1;0.754;0.45;0
1361622;NL;t;1;0.605;1;0
1361596;CO;t;7;0.71;0.579;0
1361596;CO;t;8;0.733;0.2;0
1361532;CO;t;1;0.743;0.9;0
1361430;CO;t;1;0.532;1;0
1361398;CO;t;1;0.752;0.2;0
1361398;CO;t;2;1;0.077;0
1361376;CO;f;1;1;0.1;0
1361325;CO;t;1;0.863;0.95;0
1361324;CO;f;1;0.833;0.15;0
1361282;CO;f;4;0.546;0.143;0
1361245;CO;t;1;0.88;0.85;0
1361185;CO;t;1;0.556;0.85;0
1361135;NL;t;1;0.69;0.35;0
1361123;CO;t;8;0.627;0.95;0
1361123;CO;t;9;0.89;0.667;0
1361123;CO;t;10;0.818;0.095;0
1361113;CO;t;1;0.9;0.15;0
1361052;NL;t;1;0.762;0.35;0
1361037;CO;t;1;0.655;0.75;0
1361037;CO;t;2;0.778;0.115;0
1361009;CO;t;1;0.9;0.15;0
1360996;ES;t;1;0.806;0.85;0
1360820;CO;t;1;1;0.1;0
1360592;RU;f;1;0.676;0.55;0
1360571;ES;t;1;0.804;1;0
1360571;ES;t;2;0.962;0.962;0
1360536;ES;t;REVIEW 1;0.917;0.692;0
1360515;TR;t;2;0.303;0.192;0
1360498;IT;t;3;0.483;0.913;0
1360498;IT;t;4;0.54;1;0
1360498;IT;t;5;0.589;0.87;0
1360498;IT;t;6;0.59;0.81;0
1360498;IT;t;8;0.377;0.5;0
1360498;IT;t;10;0.697;0.143;0
1360208;ES;t;1;0.768;1;0
1360208;ES;t;2;0.777;1;0
1360023;CO;t;2;0.839;0.231;0
1359939;ES;f;1;0.703;0.6;0
1359922;CO;f;1;0.607;0.5;0
1359922;CO;f;2;0.283;0.192;0
1359898;ES;t;1;0.791;0.65;0
1359860;TR;t;1;0.702;0.5;0
1359860;TR;t;4;0.929;0.286;0
1359838;CO;t;1;0.767;1;0
1359816;ES;t;1;0.71;1;0
1359796;PL;t;1;0.759;0.8;0
1359796;PL;t;2;0.61;1;0
1359751;ES;t;1;0.759;1;0
1359751;ES;t;3;0.967;1;0
1359720;NL;t;1;0.561;1;0
1359702;PL;t;1;0.833;1;0
1359702;PL;t;3;0.848;0.435;0
1359702;PL;t;REVIEW 1;0.781;0.538;0
1359702;PL;t;4;0.597;0.333;0
1359699;AD;t;1;0.787;1;0
1359699;AD;t;2;0.807;1;0
1359699;AD;t;3;0.692;0.696;0
1359699;AD;t;REVIEW 1;0.781;1;0
1359652;CO;f;2;0.593;0.231;0
1359651;CO;t;1;0.93;0.85;0
1359648;CO;f;1;0.649;1;0
1359648;CO;f;3;0.458;0.13;0
1359590;CO;f;2;0.833;0.115;0
1359555;CO;t;1;0.867;0.15;0
1359414;CO;f;1;1;0.1;0
1359411;ES;t;2;0.634;1;0
1359411;ES;t;3;0.438;0.957;0
1359381;TR;t;1;0.253;1;0
1359381;TR;t;2;0.324;1;0
1359258;TR;t;1;0.867;0.15;0
1359258;TR;t;3;0.744;0.13;0
1359241;TR;t;2;0.646;0.462;0
1359241;TR;t;3;0.59;0.391;0
1359241;TR;t;4;0.756;0.286;0
1359241;TR;t;VIDEO PODCASTS;0.792;0.075;0
1359165;CO;t;1;0.85;0.25;0
1359162;CO;t;1;0.891;0.65;0
1359161;CO;t;1;0.463;0.2;0
1359159;CO;t;VIDEO PODCASTS;0.968;0.088;0
1359158;CO;t;1;0.579;0.8;0
1359158;CO;t;2;0.565;0.731;0
1359150;CO;f;1;0.843;0.75;0
1359119;CO;f;1;0.867;0.15;0
1359100;CO;f;1;1;0.1;0
1359018;ES;t;2;0.5;1;0
1359018;ES;t;3;0.49;1;0
1358983;CO;f;7;0.984;0.368;0
1358980;AT;t;4;0.708;0.19;0
1358902;ES;t;1;0.959;1;0
1358902;ES;t;3;0.911;1;0
1358880;CO;t;2;0.722;0.346;0
1358880;CO;t;3;0.444;0.174;0
1358792;CO;t;1;0.843;0.95;0
1358792;CO;t;2;0.836;1;0
1358792;CO;t;REVIEW 1;0.814;0.615;0
1358766;CO;t;1;0.767;1;0
1358766;CO;t;3;0.739;0.696;0
1358762;AL;f;1;0.599;0.8;0
1358723;CO;t;1;0.735;1;0
1358723;CO;t;2;0.655;1;0
1358723;CO;t;3;0.385;1;0
1358723;CO;t;REVIEW 1;0.346;1;0
1358723;CO;t;VIDEO PODCASTS;0.824;0.075;0
1358587;TR;t;2;0.646;0.423;0
1358587;TR;t;4;0.75;0.143;0
1358554;TR;t;1;0.811;0.95;0
1358554;TR;t;2;0.833;0.077;0
1358504;CO;f;1;0.764;1;0
1358504;CO;f;2;0.795;0.962;0
1358504;CO;f;3;0.911;0.174;0
1358304;CO;t;1;0.867;0.15;0
1358206;ES;t;1;0.871;1;0
1358206;ES;t;2;0.89;1;0
1358190;TR;t;2;0.818;0.5;0
1358190;TR;t;4;0.86;0.81;0
1358190;TR;t;5;0.93;0.217;0
1358190;TR;t;VIDEO PODCASTS;0.926;0.175;0
1358177;CO;t;1;0.693;0.3;0
1358133;TR;t;3;0.693;0.652;0
1358133;TR;t;REVIEW 1;0.86;0.692;0
1358006;ES;t;1;0.881;1;0
1358006;ES;t;2;0.833;0.077;0
1358006;ES;t;3;0.444;0.174;0
1357940;CO;t;3;0.286;0.13;0
1357914;TR;t;1;0.806;1;0
1357914;TR;t;2;0.764;0.962;0
1357914;TR;t;3;0.596;0.13;0
1357914;TR;t;REVIEW 1;0.841;1;0
1357769;PL;t;1;0.751;1;0
1357769;PL;t;3;0.726;0.652;0
1357769;PL;t;REVIEW 1;0.759;0.462;0
1357769;PL;t;4;0.696;0.857;0
1357769;PL;t;6;1;0.095;0
1357702;ES;t;1;0.683;1;0
1357702;ES;t;3;0.676;1;0
1357657;TR;t;3;0.687;0.261;0
1357657;TR;t;5;0.659;0.696;0
1357528;ES;t;1;0.683;0.95;0
1357528;ES;t;2;0.795;1;0
1357498;LT;f;2;0.649;0.269;0
1357498;LT;f;REVIEW 1;1;0.231;0
1357498;LT;f;VIDEO PODCASTS;0.722;0.113;0
1357464;CO;t;7;0.818;0.105;0
1357454;CO;f;1;0.698;1;0
1357454;CO;f;2;0.725;1;0
1357454;CO;f;3;0.45;0.348;0
1357188;PL;f;4;0.803;0.238;0
1357185;CO;f;7;0.446;0.421;0
1357162;CO;t;1;0.761;0.95;0
1357162;CO;t;2;0.758;1;0
1357162;CO;t;3;0.74;0.478;0
1357162;CO;t;REVIEW 1;0.778;0.231;0
1357136;ES;t;1;0.846;1;0
1357136;ES;t;2;0.866;0.923;0
1357136;ES;t;3;0.816;0.696;0
1357133;CO;t;1;0.429;0.1;0
1357133;CO;t;2;0.873;1;0
1357133;CO;t;3;0.864;1;0
1357133;CO;t;VIDEO PODCASTS;0.822;0.075;0
1357006;GB;t;2;0.763;0.423;0
1356715;ES;t;1;0.622;0.3;0
1356612;CO;t;VIDEO PODCASTS;1;0.025;0
1356571;TR;t;1;1;0.1;0
1356529;CO;t;1;0.886;0.5;0
1356509;QU;t;1;0.882;1;0
1356509;QU;t;2;0.926;0.346;0
1356509;QU;t;VIDEO PODCASTS;0.819;0.075;0
1356482;TR;f;9;1;0.095;0
1356418;TR;f;9;0.972;0.19;0
1356409;NL;f;6;0.78;0.381;0
1356405;TR;f;9;0.931;0.19;0
1356404;TR;f;9;0.768;0.19;0
1356403;JP;f;9;0.907;0.286;0
1356402;TR;f;9;0.883;0.238;0
1356332;CO;t;1;0.677;0.75;0
1356267;CO;t;1;0.833;0.15;0
1356238;CO;t;1;0.736;0.9;0
1356238;CO;t;2;0.778;0.423;0
1356238;CO;t;3;0.493;0.217;0
1356201;AX;t;3;0.638;0.217;0
1356147;CO;t;1;0.808;1;0
1356147;CO;t;2;0.793;1;0
1356147;CO;t;3;0.633;0.174;0
1356115;CO;t;2;0.773;0.577;0
1356114;CO;t;3;0.376;0.217;0
1356114;CO;t;REVIEW 1;0.561;1;0
1356114;CO;t;4;0.697;0.333;0
1356065;CO;t;1;0.75;1;0
1356065;CO;t;2;0.607;0.962;0
1356065;CO;t;3;0.534;0.435;0
1356047;CK;t;7;0.699;0.421;0
1356047;CK;t;8;0.718;0.4;0
1355987;CO;t;1;0.795;0.7;0
1355987;CO;t;3;0.556;0.783;0
1355987;CO;t;REVIEW 1;0.667;0.231;0
1355985;CO;t;1;0.806;1;0
1355985;CO;t;3;0.556;0.087;0
1355920;MX;t;2;0.694;0.115;0
1355920;MX;t;3;0.573;0.957;0
1355920;MX;t;REVIEW 1;0.885;0.385;0
1355881;CO;t;2;0.813;0.154;0
1355823;CO;t;7;0.752;1;0
1355823;CO;t;8;0.643;0.9;0
1355681;ES;t;REVIEW 1;0.69;1;0
1355667;CO;t;1;0.847;0.8;0
1355667;CO;t;2;0.8;0.769;0
1355667;CO;t;REVIEW 1;0.906;0.538;0
1355614;ES;t;1;0.835;0.95;0
1355614;ES;t;4;0.693;0.269;0
1355583;ES;t;4;0.861;0.95;0
1355583;ES;t;4;0.87;0.346;0
1355535;MX;t;4;0.856;0.75;0
1355535;MX;t;4;0.667;0.087;0
1355512;CO;t;4;1;0.1;0
1355429;ES;t;4;0.876;0.95;0
1355429;ES;t;4;0.556;0.692;0
1355429;ES;t;4;0.533;0.783;0
1355357;ES;t;4;0.718;1;0
1355357;ES;t;4;0.822;0.962;0
1355357;ES;t;4;0.79;0.952;0
1355357;ES;t;4;0.781;0.905;0
1355357;ES;t;VIDEO PODCASTS;0.766;0.088;0
1355300;NL;f;1;1;0.1;0
1355264;CO;f;7;0.655;0.158;0
1355157;CO;t;1;0.714;0.4;0
1355124;CO;f;7;0.659;0.579;0
1355030;CO;t;8;0.609;0.55;0
1354860;ES;t;1;0.771;1;0
1354860;ES;t;2;0.8;0.462;0
1354860;ES;t;VIDEO PODCASTS;0.629;0.125;0
1354856;CO;f;1;0.662;0.8;0
1354856;CO;f;3;0.779;0.348;0
1354740;ES;t;1;1;0.1;0
1354736;AD;t;1;0.69;0.9;0
1354722;CO;f;7;0.546;1;0
1354722;CO;f;8;0.509;0.4;0
1354710;CO;t;1;0.773;0.5;0
1354710;CO;t;3;0.824;0.304;0
1354710;CO;t;4;0.784;0.571;0
1354710;CO;t;5;0.917;0.13;0
1354710;CO;t;6;0.776;0.19;0
1354627;ES;f;1;0.888;1;0
1354627;ES;f;2;0.822;1;0
1354627;ES;f;3;0.841;1;0
1354627;ES;f;REVIEW 1;0.769;1;0
1354627;ES;f;VIDEO PODCASTS;1;0.025;0
1354591;CO;f;7;0.706;0.579;0
1354426;CO;f;7;0.61;0.737;0
1354353;CO;t;4;0.981;0.333;0
1354294;CO;t;1;0.776;0.5;0
1354293;ES;t;1;0.715;1;0
1354293;ES;t;2;0.807;1;0
1354215;TR;t;1;0.867;0.15;0
1354208;CO;t;2;0.624;0.769;0
1354189;NL;f;1;0.967;0.15;0
1354189;NL;f;REVIEW 1;0.783;0.385;0
1354189;NL;f;5;0.75;0.261;0
1354189;NL;f;6;0.484;0.238;0
1353529;AF;t;4;0.82;1;0
1353529;AF;t;5;0.82;0.957;0
1353529;AF;t;6;0.796;0.714;0
1353481;CO;t;7;0.67;0.526;0
1353478;CO;t;1;0.894;1;0
1353478;CO;t;2;0.898;1;0
1353478;CO;t;REVIEW 1;0.908;0.385;0
1353478;CO;t;4;0.84;0.667;0
1353478;CO;t;VIDEO PODCASTS;0.81;0.075;0
1353417;CO;t;2;0.711;0.962;0
1353401;CO;t;2;0.916;1;0
1353387;MX;t;1;0.766;0.55;0
1353380;MX;t;1;0.762;0.95;0
1353356;CO;t;8;0.646;0.55;0
1353356;CO;t;9;0.61;0.714;0
1353356;CO;t;REVIEW 3;0.611;0.538;0
1353232;CO;f;1;1;0.1;0
1353205;NL;t;1;0.886;1;0
1353198;CO;t;8;0.667;0.2;0
1353198;CO;t;VIDEO PODCASTS;1;0.05;0
1353167;CO;f;1;0.72;0.5;0
1353167;CO;f;2;0.801;0.385;0
1353167;CO;f;3;0.69;0.783;0
1353123;ES;t;1;0.908;1;0
1352969;CO;t;1;0.742;0.8;0
1352969;CO;t;2;0.572;0.769;0
1352904;CO;t;9;0.378;1;0
1352832;CO;t;1;0.721;0.65;0
1352773;CO;t;1;0.896;0.5;0
1352773;CO;t;2;0.904;0.154;0
1352770;RU;t;1;0.918;1;0
1352770;RU;t;VIDEO PODCASTS;0.781;0.088;0
1352661;CO;f;2;0.466;0.769;0
1352657;NL;t;1;0.856;1;0
1352657;NL;t;2;0.861;0.346;0
1352656;CO;t;8;1;0.1;0
1352611;CO;t;1;0.669;1;0
1352611;CO;t;2;0.662;1;0
1352611;CO;t;3;0.547;1;0
1352611;CO;t;REVIEW 1;0.597;0.923;0
1352611;CO;t;VIDEO PODCASTS;0.369;0.25;0
1352539;CO;t;1;0.723;1;0
1352539;CO;t;2;0.715;0.423;0
1352539;CO;t;3;0.676;0.348;0
1352539;CO;t;VIDEO PODCASTS;0.9;0.075;0
1352496;CO;t;2;0.886;0.615;0
1352409;CO;t;1;0.584;1;0
1352393;CO;t;2;0.746;1;0
1352393;CO;t;3;0.722;0.391;0
1352393;CO;t;REVIEW 1;0.778;0.154;0
1352342;CO;t;1;1;0.1;0
1352299;CO;t;1;0.887;1;0
1352299;CO;t;2;0.834;1;0
1352299;CO;t;3;0.83;1;0
1352299;CO;t;REVIEW 1;0.814;1;0
1352299;CO;t;VIDEO PODCASTS;0.914;0.075;0
1352243;CO;t;8;0.057;0.95;0
1352243;CO;t;9;0.343;1;0
1352242;CO;t;1;0.815;0.5;0
1352242;CO;t;2;0.564;0.385;0
1352240;CO;t;1;1;0.1;0
1352203;MX;t;1;0.75;1;0
1352203;MX;t;2;0.821;0.231;0
1351845;CO;t;3;0.633;0.174;0
1351843;US;t;4;0.559;0.333;0
1351626;CO;t;3;1;0.087;0
1351626;CO;t;VIDEO PODCASTS;0.917;0.038;0
1351622;TR;t;1;0.759;1;0
1351622;TR;t;2;0.735;1;0
1351622;TR;t;3;0.644;1;0
1351622;TR;t;REVIEW 1;0.758;1;0
1351622;TR;t;4;0.683;1;0
1351616;CO;t;7;0.814;0.211;0
1351616;CO;t;9;0.604;0.286;0
1351599;CO;t;7;0.749;0.316;0
1351589;NL;f;3;1;0.087;0
1351589;NL;f;4;0.556;0.143;0
1351582;PL;t;1;0.719;0.55;0
1351295;CO;t;1;0.845;0.6;0
1351283;CO;t;1;0.853;1;0
1351283;CO;t;3;0.737;1;0
1351283;CO;t;REVIEW 1;0.844;1;0
1351283;CO;t;4;0.775;0.429;0
1351283;CO;t;VIDEO PODCASTS;0.886;0.075;0
1351253;AQ;t;1;0.486;1;0
1351253;AQ;t;2;0.097;0.269;0
1351030;CO;t;7;0.7;0.158;0
1351030;CO;t;9;0.54;0.524;0
1350960;MX;t;1;0.502;0.95;0
1350960;MX;t;2;0.174;0.385;0
1350960;MX;t;REVIEW 1;0.339;1;0
1350939;MX;t;4;1;0.095;0
1350939;MX;t;6;0.663;0.19;0
1350794;CO;t;2;0.764;0.577;0
1350791;CO;t;1;0.78;1;0
1350791;CO;t;3;0.693;0.522;0
1350464;CZ;f;1;0.917;0.15;0
1350464;CZ;f;2;0.889;0.115;0
1350464;CZ;f;3;0;0.087;0
1350464;CZ;f;4;0.333;0.143;0
1350464;CZ;f;5;0.278;0.13;0
1350464;CZ;f;6;0.55;0.095;0
1350464;CZ;f;REVIEW 2;0.071;0.182;0
1350464;CZ;f;7;0.917;0.158;0
1350464;CZ;f;10;0.833;0.143;0
1350399;CO;t;3;0.568;0.391;0
1350345;ES;t;1;0.659;0.35;0
1350321;IT;t;1;0.808;1;0
1350321;IT;t;2;0.8;1;0
1350321;IT;t;3;0.652;0.957;0
1350321;IT;t;REVIEW 1;0.579;0.385;0
1350309;NL;t;1;0.798;0.9;0
1350258;PL;t;1;0.865;0.35;0
1350258;PL;t;4;0.9;0.238;0
1350051;CO;t;2;0.5;0.654;0
1350027;CO;t;2;0.893;0.5;0
1350027;CO;t;3;0.622;0.174;0
1349936;CO;t;1;0.835;0.35;0
1349926;CO;t;1;0.651;0.95;0
1349926;CO;t;2;0.532;0.885;0
1349926;CO;t;3;0.3;0.174;0
1349925;CO;t;1;0.853;1;0
1349925;CO;t;2;0.813;0.462;0
1349880;CO;t;1;0.793;1;0
1349855;CO;t;1;0.83;0.8;0
1349855;CO;t;2;0.789;0.538;0
1349784;CO;t;7;0.823;1;0
1349784;CO;t;8;0.967;0.15;0
1349774;MX;t;5;0.597;0.174;0
1349654;ES;t;4;0.807;0.238;0
1349654;ES;t;6;0.182;0.095;0
1349654;ES;t;9;0.595;0.429;0
1349619;CO;f;1;0.65;1;0
1349619;CO;f;2;0.679;0.308;0
1349619;CO;f;3;0.314;0.217;0
1349455;TR;f;1;0.8;0.1;0
1349453;CO;f;1;0.933;0.15;0
1349444;ES;t;1;0.73;0.9;0
1349444;ES;t;2;0.684;1;0
1349444;ES;t;3;0.698;0.261;0
1349437;NL;t;1;0.8;0.1;0
1349219;CO;t;1;0.836;0.65;0
1349219;CO;t;2;0.848;0.462;0
1349219;CO;t;VIDEO PODCASTS;0.762;0.05;0
1349140;MX;t;1;0.679;1;0
1349140;MX;t;3;0.52;0.696;0
1349107;CO;t;1;1;0.1;0
1349080;TR;t;1;0.719;0.65;0
1349070;LT;f;1;0.661;1;0
1349070;LT;f;2;0.575;1;0
1348992;TR;t;1;0.767;0.15;0
1348806;MX;t;1;0.551;1;0
1348782;CO;t;7;1;0.158;0
1348782;CO;t;9;0.825;0.429;0
1348729;CO;t;2;0.726;1;0
1348729;CO;t;3;0.666;0.435;0
1348729;CO;t;VIDEO PODCASTS;0.976;0.088;0
1348675;CO;t;1;0.667;0.2;0
1348583;CO;t;1;0.6;0.2;0
1348556;CO;t;1;0.933;0.3;0
1348513;CO;t;1;0.944;0.15;0
1348500;CO;t;1;0.88;0.3;0
1348481;TR;f;1;0.703;0.55;0
1348430;PL;t;1;0.938;1;0
1348430;PL;t;2;0.972;0.346;0
1348372;ES;t;1;0.603;1;0
1348372;ES;t;2;0.66;1;0
1348372;ES;t;3;0.732;0.304;0
1347021;CO;t;1;0.729;0.75;0
1346973;CO;t;1;0.786;1;0
1346973;CO;t;3;0.889;1;0
1346973;CO;t;4;0.793;0.571;0
1346973;CO;t;5;0.732;0.522;0
1346973;CO;t;6;0.872;0.476;0
1346973;CO;t;REVIEW 2;0.852;1;0
1346675;CO;t;1;0.696;0.2;0
1346675;CO;t;2;0.507;0.846;0
1346675;CO;t;3;0.161;0.304;0
1346674;CO;t;1;0.64;0.2;0
1346674;CO;t;2;0.629;0.462;0
1346624;CO;t;1;0.752;0.2;0
1346624;CO;t;2;0.372;0.346;0
1346307;NL;t;1;0.737;1;0
1346307;NL;t;2;0.803;0.231;0
1346237;NL;t;1;0.623;1;0
1346229;NL;t;1;0.61;0.6;0
1346224;NL;t;1;0.845;0.55;0
1346223;NL;t;1;0.776;0.65;0
1346222;NL;t;2;0.553;0.269;0
1346221;NL;t;1;0.834;1;0
1346221;NL;t;2;0.793;0.192;0
1346220;NL;t;1;0.738;1;0
1346220;NL;t;2;0.755;0.5;0
1346219;NL;t;1;0.75;1;0
1346217;NL;t;2;1;0.077;0
1346216;NL;t;1;0.84;0.95;0
1346214;NL;t;1;0.849;1;0
1346213;NL;t;2;0.589;0.577;0
1346212;NL;t;1;0.781;1;0
1346211;NL;t;1;0.827;1;0
1346211;NL;t;2;0.782;1;0
1346211;NL;t;3;0.948;1;0
1346211;NL;t;REVIEW 1;0.82;0.692;0
1346210;NL;t;1;0.767;0.45;0
1346209;NL;t;1;0.759;1;0
1346208;NL;t;1;0.797;0.8;0
1346191;NL;t;1;0.857;1;0
1346191;NL;t;2;0.593;0.346;0
1346183;NL;t;3;0.844;0.348;0
1346180;NL;t;1;0.747;0.8;0
1346178;NL;t;1;0.902;0.7;0
1346177;NL;t;1;0.738;1;0
1346177;NL;t;2;0.597;0.346;0
1346175;NL;t;1;0.692;1;0
1346174;NL;t;1;0.934;0.95;0
1346174;NL;t;2;0.606;0.231;0
1346172;NL;t;2;0.87;0.346;0
1346171;NL;t;1;0.651;1;0
1346171;NL;t;2;0.616;0.231;0
1346168;NL;t;2;0.725;0.308;0
1346167;NL;t;1;0.699;0.95;0
1346165;NL;t;1;0.79;0.7;0
1346165;NL;t;2;0.33;0.192;0
1346164;NL;t;1;0.851;1;0
1346164;NL;t;2;0.833;0.346;0
1346157;CO;t;2;0.799;0.731;0
1346157;CO;t;3;0.711;0.174;0
1346145;ES;t;1;0.94;1;0
1346145;ES;t;2;0.819;0.769;0
1346145;ES;t;5;0.936;0.957;0
1346145;ES;t;7;0.837;0.421;0
1346128;ES;t;3;0.797;0.261;0
1346017;CO;t;8;0.856;0.2;0
1345964;CO;t;8;0.667;0.1;0
1345955;CO;t;1;0.789;1;0
1345955;CO;t;2;0.84;0.538;0
1345955;CO;t;VIDEO PODCASTS;0.879;0.138;0
1345950;CO;t;8;0.653;0.55;0
1345950;CO;t;9;0.846;0.714;0
1345950;CO;t;REVIEW 3;0.846;0.538;0
1345936;CO;t;8;0.885;0.7;0
1345936;CO;t;VIDEO PODCASTS;1;0.05;0
1345921;CO;t;7;0.805;1;0
1345908;CO;t;7;0.868;1;0
1345908;CO;t;8;0.792;0.65;0
1345877;CO;t;1;1;0.1;0
1345848;CO;t;2;0.958;0.231;0
1345747;MX;t;1;0.608;1;0
1345743;CO;t;1;0.801;1;0
1345743;CO;t;2;0.832;1;0
1345743;CO;t;3;0.811;1;0
1345743;CO;t;REVIEW 1;0.741;1;0
1345714;CO;t;2;0.75;0.077;0
1345699;ES;t;1;0.762;1;0
1345438;CO;t;1;0.933;0.15;0
1345411;ES;f;1;0.783;1;0
1345411;ES;f;2;0.686;1;0
1345386;ES;f;1;0.8;0.15;0
1345380;ES;f;3;0.779;0.565;0
1345378;ES;f;4;0.522;0.95;0
1345378;ES;f;4;0.622;1;0
1345378;ES;f;4;0.545;1;0
1345356;TR;f;4;0.707;1;0
1345356;TR;f;4;0.71;0.538;0
1345161;ES;f;4;0.869;1;0
1345161;ES;f;4;0.638;0.957;0
1345157;CO;t;4;0.732;0.5;0
1345080;ES;t;4;0.473;0.962;0
1345080;ES;t;4;0.161;1;0
1345068;ES;t;4;0.734;1;0
1345032;CO;t;4;0.755;1;0
1345032;CO;t;4;0.783;1;0
1345032;CO;t;3;0.688;0.652;0
1344980;TR;f;1;0.684;0.9;0
1344980;TR;f;2;0.564;0.231;0
1344980;TR;f;6;0.636;0.095;0
1344962;ES;t;1;0.498;1;0
1344962;ES;t;3;0.582;1;0
1344890;CO;t;3;1;0.391;0
1344890;CO;t;REVIEW 1;0.917;0.308;0
1344890;CO;t;VIDEO PODCASTS;1;0.025;0
1344875;CO;t;1;0.678;0.55;0
1344874;CO;t;1;0.863;0.5;0
1344874;CO;t;2;0.722;0.154;0
1344859;CO;t;1;1;0.1;0
1344849;US;t;4;0.502;0.667;0
1344830;CO;t;8;0.751;0.75;0
1344830;CO;t;9;0.979;0.476;0
1344826;CO;t;8;0.254;0.95;0
1344784;CO;t;2;0.601;0.5;0
1344784;CO;t;3;0.36;0.13;0
1344758;CO;t;1;0.911;1;0
1344758;CO;t;2;0.833;0.115;0
1344741;CO;t;8;0.815;0.15;0
1344734;PL;f;2;1;0.154;0
1344734;PL;f;4;0.8;0.143;0
1344734;PL;f;9;0.292;0.143;0
1344725;CO;t;1;1;0.1;0
1344706;ES;t;1;0.605;1;0
1344678;MX;t;3;0.402;0.261;0
1344638;CO;f;7;0.75;0.105;0
1344600;CO;t;1;0.802;0.9;0
1344600;CO;t;2;0.912;0.423;0
1344600;CO;t;3;0.698;0.304;0
1344596;CO;t;1;0.807;1;0
1344596;CO;t;2;0.903;0.615;0
1344596;CO;t;3;0.878;0.174;0
1344596;CO;t;VIDEO PODCASTS;0.774;0.113;0
1344528;CO;f;1;0.688;1;0
1344528;CO;f;2;0.41;1;0
1344487;ES;t;1;0.649;1;0
1344487;ES;t;2;0.582;1;0
1344487;ES;t;3;0.523;1;0
1344484;CO;t;3;0.736;0.478;0
1344479;PL;t;1;0.447;0.8;0
1344479;PL;t;2;0.466;0.269;0
1344462;CO;t;7;0.813;0.947;0
1344462;CO;t;8;0.783;0.4;0
1344194;BY;t;1;0.893;1;0
1344194;BY;t;2;0.843;0.962;0
1344194;BY;t;3;0.785;0.783;0
1344194;BY;t;REVIEW 1;0.997;0.538;0
1344167;CO;t;8;0.767;0.15;0
1343912;TR;t;3;0.47;0.435;0
1343912;TR;t;4;0.465;0.81;0
1343912;TR;t;5;0.54;0.696;0
1343912;TR;t;6;0.464;0.381;0
1343869;CO;t;1;0.88;0.9;0
1343869;CO;t;3;0.812;0.609;0
1343847;CO;t;1;0.836;0.85;0
1343847;CO;t;2;0.726;0.769;0
1343847;CO;t;3;0.752;0.348;0
1343841;CO;t;1;0.848;0.65;0
1343841;CO;t;3;1;0.13;0
1343837;CO;t;1;0.845;0.5;0
1343837;CO;t;2;0.833;0.115;0
1343837;CO;t;3;0.879;0.13;0
1343837;CO;t;REVIEW 1;0.949;0.231;0
1343833;CO;t;1;1;0.15;0
1343833;CO;t;3;0.636;0.13;0
1343824;CO;t;1;0.861;0.95;0
1343824;CO;t;2;0.868;1;0
1343824;CO;t;REVIEW 1;0.931;0.538;0
1343824;CO;t;4;0.783;0.619;0
1343824;CO;t;VIDEO PODCASTS;0.789;0.075;0
1343788;CO;t;4;0.782;1;0
1343788;CO;t;7;0.858;0.211;0
1343768;PL;t;REVIEW 2;0.74;1;0
1343757;CO;t;1;1;0.15;0
1343757;CO;t;2;0.904;0.154;0
1343757;CO;t;3;1;0.13;0
1343747;ES;t;1;0.68;1;0
1343747;ES;t;2;0.822;1;0
1343742;CO;t;1;0.843;0.9;0
